# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "db/AfumigatusA1163_Genome.fasta" "-s" "0" "-a" "db/AfumigatusA1163_Genes.gtf" "--tmpDir" "/scratch/jstajich/15483333" "-o" "results/read_count_A1163.tsv" "-F" "GTF" "-T" "24" "-M" "Comp_Azole_1.bam" "Comp_Azole_2.bam" "Comp_Azole_3.bam" "Comp_GMM_1.bam" "Comp_GMM_2.bam" "Comp_GMM_3.bam" "Del_Azole_1.bam" "Del_Azole_2.bam" "Del_Azole_3.bam" "Del_GMM_1.bam" "Del_GMM_2.bam" "Del_GMM_3.bam" "OE_Azole_1.bam" "OE_Azole_2.bam" "OE_Azole_3.bam" "OE_GMM_1.bam" "OE_GMM_2.bam" "OE_GMM_3.bam" "WT_Azole_1.bam" "WT_Azole_2.bam" "WT_Azole_3.bam" "WT_GMM_1.bam" "WT_GMM_2.bam" "WT_GMM_3.bam" "-p" 
Geneid	Chr	Start	End	Strand	Length	Comp_Azole_1	Comp_Azole_2	Comp_Azole_3	Comp_GMM_1	Comp_GMM_2	Comp_GMM_3	Del_Azole_1	Del_Azole_2	Del_Azole_3	Del_GMM_1	Del_GMM_2	Del_GMM_3	OE_Azole_1	OE_Azole_2	OE_Azole_3	OE_GMM_1	OE_GMM_2	OE_GMM_3	WT_Azole_1	WT_Azole_2	WT_Azole_3	WT_GMM_1	WT_GMM_2	WT_GMM_3
AFUB_000850-T	scf_000001_A_fumigatus_A1163	223477	224463	+	987	603	580	552	587	803	987	806	795	946	687	823	775	824	843	819	661	570	543	793	850	812	698	919	866
AFUB_000860-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	224633;224999;225761;225908;226110;226352;226558	224947;225712;225856;226061;226300;226495;226581	-;-;-;-;-;-;-	1638	532	494	459	418	604	846	712	717	663	574	733	496	697	784	639	600	505	407	599	736	511	322	632	843
AFUB_000870-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	227603;228065	227985;228165	-;-	484	401	101	78	670	156	214	94	53	64	219	161	251	127	96	148	224	277	161	128	55	39	590	114	85
AFUB_000880-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	229946;231328;231742	231274;231684;233071	+;+;+	3016	1788	1789	1816	2328	3389	2838	3027	2344	3131	2868	2914	2644	2671	2802	2506	3044	2342	1813	2138	2875	2863	2545	3037	2686
AFUB_000890-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	233235;233489;233681	233422;233600;233755	-;-;-	375	1167	936	856	1152	857	835	796	767	696	711	867	1466	839	706	822	726	893	701	1050	499	745	1107	872	666
AFUB_000900-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	233988;234603;234726;235153;235403	234553;234661;235100;235350;235644	+;+;+;+;+	1440	3327	3304	2594	4440	4117	3526	3949	3412	3674	3817	4190	7610	3509	3141	2858	4311	4622	3194	4633	2795	2921	2973	4822	3080
AFUB_000910-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	236426;236670	236604;237507	+;+	1017	22242	11108	8348	4695	7112	5917	6802	5855	6855	3733	5756	7701	7478	11116	9034	5538	8304	5484	9528	5675	7231	3200	9233	7182
AFUB_000920-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	237652;238078;238714	238025;238662;238837	-;-;-	1083	260	227	253	209	270	206	284	252	300	245	322	288	213	255	235	201	275	174	200	109	193	251	233	148
AFUB_000930-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	239789;240353;240906;240994	240299;240729;240971;241182	-;-;-;-	1143	429	549	466	504	696	639	958	1008	948	891	937	706	631	586	694	457	478	399	715	509	472	350	244	257
AFUB_000940-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	242088;242391;242456;242756;242871;243183;243778;243995	242338;242404;242705;242824;243134;243716;243947;244236	+;+;+;+;+;+;+;+	1794	401	503	477	524	952	808	937	886	979	1104	1421	1139	448	518	494	532	589	344	482	407	428	763	356	438
AFUB_000950-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	245078;246204;246381;246543;246728	246150;246328;246496;246672;246960	+;+;+;+;+	1677	184	114	70	49	95	84	73	61	67	66	82	56	70	80	61	81	65	73	36	77	53	90	68	68
AFUB_000960-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	247785;248771;249304;249860;250081	248715;249253;249803;250027;250137	-;-;-;-;-	2139	120	296	290	244	518	711	639	565	705	632	583	385	696	678	599	492	251	379	534	599	452	204	494	661
AFUB_000970-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	250552;250803	250741;251515	+;+	903	55	79	58	87	174	194	126	188	210	126	169	95	165	117	159	121	60	83	145	111	101	59	189	145
AFUB_000980-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	252516;254378	254311;254960	+;+	2379	1173	1060	1435	819	1353	1521	1701	1432	2058	1031	1447	1131	1886	1292	1078	1171	1060	1153	849	1230	912	862	1095	1278
AFUB_000990-T	scf_000001_A_fumigatus_A1163	255084	257042	-	1959	737	781	1227	629	970	1234	1053	944	1172	616	773	682	1280	1335	986	1616	1070	1007	187	483	372	175	391	406
AFUB_001000-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	257484;257758	257711;258438	-;-	909	5781	7814	7527	2824	4448	2692	4754	3861	6885	1627	1963	4201	7602	6846	6945	6644	6435	3442	1627	1188	1564	415	965	703
AFUB_001010-T	scf_000001_A_fumigatus_A1163	260465	260632	-	168	0	39	54	12	39	29	64	37	69	14	26	26	60	45	59	31	27	25	8	35	18	0	6	5
AFUB_001020-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	262383;263246;264564;264955;265275	263195;264503;264856;265158;266843	-;-;-;-;-	4137	18	33	52	49	17	57	39	33	37	28	24	19	49	37	40	31	42	29	12	28	36	6	28	17
AFUB_001030-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	267538;268979;269557	268303;269453;269914	+;+;+	1599	68	37	58	65	53	40	46	29	43	51	40	44	41	58	47	36	36	55	48	39	53	57	57	40
AFUB_001040-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	270048;270776	270694;271038	-;-	910	2526	1146	1007	723	1067	587	1300	1173	1215	861	1024	1618	931	914	912	796	942	636	1525	648	1048	1256	978	581
AFUB_001050-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	272389;272652;275679	272568;275621;277511	+;+;+	4983	4107	5615	4055	2277	5189	6510	6211	5767	6279	3883	5023	2436	8553	7734	7202	4150	2981	3544	2735	8542	5224	2171	4074	5511
AFUB_001060-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	278061;279023;279155;279337;280096	278965;279092;279270;280033;282255	-;-;-;-;-	3948	1337	1449	1519	1330	1910	2483	2008	2042	2035	1043	2050	1583	2664	2348	2558	1647	1605	934	1746	2020	1355	1116	1475	1945
AFUB_001070-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	282896;284117;284369;284541;284635;284812;284960	284045;284313;284486;284572;284751;284835;285432	-;-;-;-;-;-;-	2111	2147	6027	7620	5314	6713	6277	6746	6440	7708	5643	5960	3411	7665	7907	8244	5514	4073	7751	4289	6565	5716	2570	3840	5362
AFUB_001080-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	286158;286575;286730;289482;289830	286518;286665;289426;289772;290651	+;+;+;+;+	4262	1547	2040	2663	2302	3279	4890	4102	3694	3959	2473	3815	1433	4655	4056	4117	2667	1670	2733	1589	5411	2729	1444	2245	4072
AFUB_001090-T	scf_000001_A_fumigatus_A1163	290897	290967	-	71	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFUB_001100-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	293659;294035;294289;296642	293986;294232;296589;297510	-;-;-;-	3696	2053	1796	1861	1657	2671	3729	2845	2708	2729	2471	3276	2246	2847	2657	2661	3185	2408	2154	1769	3145	2160	1416	3409	3835
AFUB_001110-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	297721;299763	299328;300271	-;-	2117	1270	1706	2227	2372	2909	3078	2506	2250	2821	2303	2419	2505	2391	2560	2433	2600	2721	2349	2316	2458	2521	3132	2770	2419
AFUB_001120-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	302495;302879;303409;303653	302828;303358;303594;304216	+;+;+;+	1564	161	230	140	174	246	273	335	322	286	470	428	433	267	253	220	240	206	118	1428	857	919	1233	1128	1374
AFUB_001130-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	304672;305474;305636;305834;306040	305414;305587;305768;305990;306086	-;-;-;-;-	1194	140	242	210	81	205	142	193	166	212	104	140	148	263	251	157	198	160	144	231	114	122	28	78	76
AFUB_001140-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	306927;308236;308579	308183;308508;308939	-;-;-	1891	1266	2287	1708	1704	2327	2460	1981	1925	2107	1919	2058	1543	2235	2578	2225	2511	1876	2720	1625	2278	2260	970	1753	2198
AFUB_001150-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	309793;310318;310802	310264;310735;311018	+;+;+	1107	3662	2489	1778	2670	3127	3322	2476	2384	2543	3300	3735	3462	1957	1862	1783	2584	2644	2764	3170	2525	3137	4048	3455	3512
AFUB_001160-T	scf_000001_A_fumigatus_A1163	311385	311855	+	471	468	490	455	208	255	393	371	426	366	232	432	266	362	316	260	260	275	287	281	375	410	198	282	358
AFUB_001170-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	312813;312981	312922;313839	+;+	969	422	545	500	713	996	1043	1135	1098	1070	1070	1067	995	856	773	729	821	679	565	758	1077	584	1042	1015	1126
AFUB_001180-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	314400;318417	317400;318547	-;-	3132	140	218	239	283	308	449	339	364	326	278	393	287	340	325	323	372	329	199	258	322	190	308	377	361
AFUB_001190-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	318854;319068	318939;319365	+;+	384	31840	21284	20706	81556	29205	23202	16947	13918	16860	35627	22503	41535	15516	18833	15319	30992	42769	34675	27711	12961	23988	142776	38226	24918
AFUB_001200-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	319898;321117	321063;321582	-;-	1632	17575	24563	19642	9320	13946	15119	18141	19293	20214	11833	16433	7827	24548	23128	24552	12258	10016	13373	14615	23997	19467	4976	12451	18885
AFUB_001210-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	322018;322302	322241;323269	+;+	1192	1165	1262	975	2161	1461	1893	1116	1022	1034	1135	1333	1398	1079	1128	1079	1387	1556	1119	1109	828	830	1190	1025	1282
AFUB_001220-T	scf_000001_A_fumigatus_A1163	323592	324974	-	1383	4130	3267	3112	2651	2514	4061	4442	4142	3965	4348	4288	3314	3355	4456	3998	2827	2264	2777	9101	11722	15502	10758	9338	9779
AFUB_001230-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	326741;327599	327504;328566	-;-	1732	3150	4295	4939	4067	5012	4414	4261	3963	4766	3967	4386	3544	4933	5135	5677	3272	2950	3956	4136	4366	5356	3748	3122	3385
AFUB_001240-T	scf_000001_A_fumigatus_A1163	330042	330113	+	72	2	2	0	0	0	2	1	3	1	0	0	1	1	1	3	0	1	0	2	2	2	0	0	0
AFUB_001250-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	332102;332261;332763	332190;332679;333820	+;+;+	1566	1532	1877	1534	1748	2077	3337	1900	1691	1505	2175	2513	1432	1665	1653	1638	1838	1238	1759	1491	2018	1446	1548	1580	1871
AFUB_001260-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	335018;335307;335381;336604	335256;335334;336546;336718	+;+;+;+	1548	26244	16415	13881	20552	17668	21222	22896	23604	19908	47532	33482	22672	13900	14567	13444	16109	10395	15669	25880	20033	20972	22208	17758	18089
AFUB_001270-T	scf_000001_A_fumigatus_A1163	337023	337382	+	360	17	16	12	66	21	18	9	5	7	44	30	20	16	12	15	27	35	20	10	11	9	90	16	6
AFUB_001280-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	337861;338077;338154;338332;338650	338030;338107;338284;338596;339099	+;+;+;+;+	1047	404	359	357	520	412	710	338	257	229	551	521	587	294	386	561	450	538	462	358	279	253	766	517	366
AFUB_001290-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	339440;340825	340772;341936	+;+	2445	2979	2481	2523	1786	2206	2578	2646	2495	2941	1793	2385	1317	3048	2697	2932	1842	1292	2154	1599	3181	2533	919	1640	2199
AFUB_001300-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	342027;342381;342959	342325;342864;343435	-;-;-	1260	2231	1377	1876	2141	1499	1606	1324	1332	1274	1626	1913	1711	1309	1300	1216	1333	1402	1396	1437	1256	1451	2268	1909	1876
AFUB_001310-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	343708;345454	345402;346259	-;-	2501	2346	3511	3943	3734	7255	9129	4266	4825	4763	7340	9159	3952	5833	4481	4041	6602	4122	6246	5583	12378	7722	3911	16793	27028
AFUB_001320-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	348602;348868;349139;349640;351042	348820;349088;349591;350979;351603	-;-;-;-;-	2795	1432	3938	3005	3620	5015	5675	5036	4741	5156	4791	5302	3108	5809	5037	5503	4050	3019	3250	3077	6344	3833	1854	4224	5371
AFUB_001330-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	351795;353091	353020;353831	-;-	1967	1997	4943	6312	3694	4274	4924	6274	6110	6536	6340	6827	3645	6495	6083	6554	4491	3479	5147	5060	7249	5866	3296	4510	6928
AFUB_001340-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	353937;354615;356891;358233	354432;356688;358175;358628	+;+;+;+	4251	2752	5937	4249	5987	11289	12083	8558	7919	9968	10284	8905	7547	9738	9251	8819	9873	7019	7515	3140	6742	4647	3218	8438	8856
AFUB_001350-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	358742;359094;359314	359032;359208;359764	+;+;+	857	2422	1761	1028	4130	1380	974	1235	1032	1098	1087	1339	2523	1325	1165	1139	1136	1948	831	1876	774	1074	3860	1524	1099
AFUB_001360-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	359827;360979	360914;362172	+;+	2282	540	370	295	630	457	632	363	400	395	1300	748	783	342	297	296	530	404	462	404	246	305	953	522	412
AFUB_001370-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	364824;365537	365475;367076	+;+	2192	286	617	528	765	775	1507	775	829	657	1405	1390	585	545	532	472	828	439	730	320	584	446	485	1085	1532
AFUB_001380-T	scf_000001_A_fumigatus_A1163	367271	367381	-	111	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFUB_001390-T	scf_000001_A_fumigatus_A1163	368081	368191	+	111	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFUB_001400-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	368290;368898;369090;370537;373641	368848;369042;370487;373570;374179	-;-;-;-;-	5675	1204	1435	1345	1361	2284	2975	2146	1926	2321	1836	1782	944	2361	2333	2016	2352	1633	2127	511	1745	1255	756	1578	1822
AFUB_001410-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	374274;374369;376869	374305;376819;377882	+;+;+	3497	1001	1042	1150	892	1377	2154	1837	1716	1787	1623	1875	1158	1646	1744	1598	1403	1150	1197	926	2072	1379	1040	1582	2212
AFUB_001420-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	378190;379133;379593;379902	379079;379542;379847;380613	-;-;-;-	2267	1532	1756	2179	1704	2455	3906	2904	2980	2787	2127	2998	1624	3286	3316	3101	4134	2446	3192	1325	2889	1725	440	1770	2195
AFUB_001430-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	383025;383142;384087	383082;383458;385205	+;+;+	1494	2548	3617	3680	2422	2420	2836	3012	2908	2713	2502	3461	3135	3398	3636	3023	3300	3409	2644	4991	3328	3632	2376	2844	3258
AFUB_001440-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	385478;385591;385807	385531;385714;385967	-;-;-	339	3554	2393	2028	6132	3734	5397	3106	3164	2148	13045	8989	8427	1722	1637	2254	4745	3269	5241	4315	2319	2511	17741	7227	6469
AFUB_001450-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	386681;387674;387963;388235;388490;388868	387603;387899;388181;388435;388801;389422	-;-;-;-;-;-	2436	72	151	129	124	158	170	168	176	152	118	216	129	196	179	273	130	147	87	132	168	94	78	111	137
AFUB_001460-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	389941;390281;390407;390813	390220;390353;390762;391243	+;+;+;+	1140	10514	7083	5663	5037	5975	5372	6194	5685	6160	5866	6464	7495	6798	7121	6170	4905	5481	4361	9656	5335	6489	5576	5974	5505
AFUB_001470-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	391573;391834;391998;392208;392477	391635;391926;392151;392413;392608	+;+;+;+;+	648	32421	35177	45476	29253	39028	33475	34749	32422	38822	31429	35787	26676	33387	44434	34657	37531	37224	45013	33108	28770	42165	27216	30070	35675
AFUB_001480-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	393181;395096;395942;397076	395037;395900;397017;397567	-;-;-;-	4230	180	1175	1210	738	1742	1794	1752	1845	2074	1246	1470	942	2439	1894	2139	1380	962	1085	825	2112	1466	579	1256	1549
AFUB_001490-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	399248;399634	399551;399797	+;+	468	2276	3427	4210	6376	4708	4217	3050	3161	3099	3846	4740	5352	3264	3233	2657	3706	4171	4717	3522	2365	3189	5627	4262	3800
AFUB_001500-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	400024;400453;400600;401835;402351	400402;400545;401779;402293;403438	-;-;-;-;-	3199	1920	3609	3563	1268	4084	6057	2624	2884	2887	1697	5123	3390	7411	5513	3739	4339	2601	3641	4653	7861	4342	930	4815	6454
AFUB_001510-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	405930;406367;412410	406054;410443;412539	+;+;+	4332	406	1036	1319	846	1471	2309	2079	1969	2090	1319	1719	547	2178	1924	1813	1325	666	1441	666	2650	1167	459	1036	1661
AFUB_001520-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	412718;413276;413743;413926	413212;413350;413837;413988	-;-;-;-	728	25719	14049	14374	54157	21140	15448	11032	8767	10688	27373	15483	34437	9796	11708	9473	22575	32623	24723	19146	8238	15622	161270	28718	17116
AFUB_001530-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	414122;415166	415098;415288	-;-	1100	3594	4442	3795	4266	3523	3251	3417	3236	3767	3510	3850	3086	3861	4022	3215	3130	3219	3743	3215	3368	4233	2861	3471	3753
AFUB_001540-T	scf_000001_A_fumigatus_A1163	417905	418918	+	1014	1104	1869	2273	1275	1800	1470	1536	1423	1937	1498	1439	1292	1993	2079	1840	1655	1460	1669	1633	1729	2030	1362	1778	1593
AFUB_001550-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	419044;420397;421091;421227	420122;421042;421176;421647	-;-;-;-	2232	6960	9597	10593	9026	13954	13815	11887	11111	11363	15223	13526	13651	12167	14069	13146	14582	14456	12880	17832	12212	13210	15744	16741	14356
AFUB_001560-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	424077;424634;425620;431035	424577;425563;430929;431663	-;-;-;-	7370	2507	5001	4252	3111	6737	9318	9428	9440	9641	6288	8515	4085	9836	8425	7740	4888	3309	3599	3267	11439	5176	2732	6366	9996
AFUB_001570-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	431762;432503;433840	432433;433751;435168	-;-;-	3250	2058	7390	7900	3349	6569	5441	6617	5925	7922	3150	4552	3991	7800	8027	8433	5190	4637	3960	3724	6343	6046	1575	3013	2908
AFUB_001580-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	436653;436836	436776;438436	+;+	1725	2925	4693	5347	3022	4276	4899	4354	3991	4852	3448	4058	3412	5094	4975	4963	4858	4426	4124	3896	4773	4796	2211	3707	3936
AFUB_001590-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	439030;439192;439615	439135;439524;439721	-;-;-	546	732	1724	1553	1118	1349	1929	1838	1684	1715	1944	1871	1326	1646	2037	1631	1742	1328	1924	1558	1961	2097	2019	1873	1934
AFUB_001600-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	441051;441295;442858	441136;442688;442922	+;+;+	1545	1439	2493	2016	1059	1775	1730	1617	1589	2141	1151	1422	1209	2552	2539	2792	1421	1326	1269	2459	1836	2087	700	1396	1436
AFUB_001610-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	443252;445390	445264;445701	+;+	2325	3469	3302	3118	2234	3843	3432	3732	3376	3727	2895	3908	3278	4068	3806	4130	3266	3408	2815	3703	3160	2898	1774	3894	3828
AFUB_001620-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	445736;446395;446598	446307;446512;447343	+;+;+	1436	3044	2517	1981	2726	2369	2342	1864	1722	2084	2788	2660	2300	2061	2280	1934	1951	2200	2243	2592	1978	2393	2689	2294	2229
AFUB_001630-T	scf_000001_A_fumigatus_A1163	447423	448791	-	1369	934	1715	1916	1737	1648	1486	1430	1294	1520	1306	1462	1206	1828	1763	1722	1576	1800	1733	2126	1410	1652	1539	1504	1560
AFUB_001640-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	448906;449528	449476;455265	+;+	6309	1890	2524	3406	2546	4600	5940	5420	5075	5669	3238	4649	2112	6458	5960	5881	3228	2086	2908	2287	6544	3466	1169	3174	5360
AFUB_001650-T	scf_000001_A_fumigatus_A1163	455752	456480	-	729	686	515	671	827	751	623	696	534	757	608	730	812	687	645	566	651	676	590	790	576	652	755	760	686
AFUB_001660-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	456705;457411	457341;457909	-;-	1136	1260	1228	1241	872	1316	1133	937	771	1073	868	1061	1447	947	1202	963	1003	1575	1006	846	842	1015	1757	1220	1025
AFUB_001670-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	458207;459384;460063;460173	459327;460005;460110;460337	-;-;-;-	1956	463	379	445	228	477	369	350	358	391	156	338	356	405	423	398	346	546	207	306	282	286	499	296	429
AFUB_001680-T	scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163;scf_000001_A_fumigatus_A1163	461051;461788;462013;462242;462506;462655;462854;463492;464231;464462;465521;465716	461739;461960;462190;462448;462603;462809;463435;464180;464412;465440;465646;465977	-;-;-;-;-;-;-;-;-;-;-;-	4320	243	341	307	137	206	237	314	300	414	165	274	159	497	373	490	154	149	109	338	423	307	120	235	301
