# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "db/AfumigatusAf293_Genome.fasta" "-s" "0" "-a" "db/AfumigatusAf293_Genes.gtf" "--tmpDir" "/scratch/jstajich/15483333" "-o" "results/read_count_Af293.tsv" "-F" "GTF" "-T" "24" "-M" "Comp_Azole_1.bam" "Comp_Azole_2.bam" "Comp_Azole_3.bam" "Comp_GMM_1.bam" "Comp_GMM_2.bam" "Comp_GMM_3.bam" "Del_Azole_1.bam" "Del_Azole_2.bam" "Del_Azole_3.bam" "Del_GMM_1.bam" "Del_GMM_2.bam" "Del_GMM_3.bam" "OE_Azole_1.bam" "OE_Azole_2.bam" "OE_Azole_3.bam" "OE_GMM_1.bam" "OE_GMM_2.bam" "OE_GMM_3.bam" "WT_Azole_1.bam" "WT_Azole_2.bam" "WT_Azole_3.bam" "WT_GMM_1.bam" "WT_GMM_2.bam" "WT_GMM_3.bam" "-p" 
Geneid	Chr	Start	End	Strand	Length	Comp_Azole_1	Comp_Azole_2	Comp_Azole_3	Comp_GMM_1	Comp_GMM_2	Comp_GMM_3	Del_Azole_1	Del_Azole_2	Del_Azole_3	Del_GMM_1	Del_GMM_2	Del_GMM_3	OE_Azole_1	OE_Azole_2	OE_Azole_3	OE_GMM_1	OE_GMM_2	OE_GMM_3	WT_Azole_1	WT_Azole_2	WT_Azole_3	WT_GMM_1	WT_GMM_2	WT_GMM_3
Afu1g01110-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	400777;400993;401326	400918;401217;401591	+;+;+	633	0	2	0	1	0	8	2	2	0	0	0	4	0	0	4	0	0	4	2	0	0	0	0	2
Afu1g01120-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	402536;403059;403213	403010;403157;403635	-;-;-	997	120	70	68	26	20	18	53	52	41	8	32	24	46	51	50	40	26	28	59	70	98	74	64	36
Afu1g01130-T	Chr1_A_fumigatus_Af293	404756	405535	+	780	68	67	71	78	49	50	31	37	34	52	53	74	85	85	55	49	59	51	86	98	80	65	86	69
Afu1g01140-T	Chr1_A_fumigatus_Af293	405928	406686	-	759	284	226	184	112	138	123	144	156	195	132	147	198	150	205	219	190	151	142	274	142	240	342	147	169
Afu1g01160-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	406882;407443;407809;408307;408554;408764	407414;407760;408239;408490;408758;408853	-;-;-;-;-;-	1761	445	483	396	165	292	313	448	370	566	231	280	293	558	532	522	267	287	196	325	398	312	95	144	153
Afu1g01170-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	410235;410733	410719;411132	+;+	885	7	5	5	11	5	9	3	3	6	14	6	4	10	2	10	8	17	2	4	4	1	2	0	5
Afu1g01175-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	411327;411779;411862	411708;411785;412123	-;-;-	651	71	90	99	484	89	275	82	69	53	205	101	104	62	50	289	205	174	256	71	50	36	82	40	50
Afu1g01180-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	412395;414073;414347;415425	414019;414273;415337;415891	-;-;-;-	3284	54	89	98	325	237	249	155	130	118	350	166	98	78	126	98	118	66	106	68	132	111	65	72	83
Afu1g01190-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	415899;417493;417922;418090	417431;417874;418039;418697	+;+;+;+	2641	62	85	130	94	186	223	127	112	98	141	94	69	66	68	82	159	96	122	44	49	43	67	68	76
Afu1g01200-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	419161;419805	419752;420433	+;+	1221	8	0	0	0	0	0	0	2	2	0	12	4	0	0	4	11	4	0	0	0	4	0	10	4
Afu1g01210-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	420901;421088	421039;421404	-;-	456	6	8	11	4	18	11	14	20	16	12	10	29	11	9	3	42	23	18	8	14	13	0	28	14
Afu1g01220-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	421825;422686	422635;423074	+;+	1200	21	12	10	22	24	40	26	24	8	22	18	54	24	8	6	48	22	32	15	9	10	18	36	28
Afu1g01230-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	423561;423869;424338;425106	423825;424171;425050;425420	+;+;+;+	1596	66	69	56	72	64	124	99	98	81	160	165	177	64	77	70	122	104	53	140	74	73	179	175	141
Afu1g01240-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	426187;427099;428648	427050;428587;428733	+;+;+	2439	156	358	463	349	693	1057	904	927	935	711	975	601	740	740	752	756	495	411	427	1105	581	189	967	1040
Afu1g01250-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	428894;430246;430470	430198;430401;430700	-;-;-	1692	127	136	164	134	189	337	210	210	200	196	251	168	198	141	192	289	220	157	158	242	168	111	243	275
Afu1g01260-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	431056;431373;431618;431695;431798;431944;432008;432536;432809	431326;431566;431645;431750;431895;431963;432492;432755;433093	+;+;+;+;+;+;+;+;+	1657	22	44	50	11	48	68	75	119	73	46	94	64	56	66	44	89	68	81	12	74	35	4	47	67
Afu1g01265-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	434914;435029;435963	434973;435907;436188	+;+;+	1165	93	78	58	62	117	233	95	78	60	79	133	48	113	60	65	81	69	65	35	29	29	42	34	33
Afu1g01270-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	436429;436575;437738	436512;437709;438168	+;+;+	1650	8	22	8	21	16	52	32	12	10	11	19	55	14	14	13	10	37	20	9	4	4	13	10	15
Afu1g01280-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	439336;440251	440187;440421	+;+	1023	9	2	0	0	14	9	6	1	5	1	13	3	4	0	1	10	4	10	7	1	0	0	17	5
Afu1g01290-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	438179;438318;438705;439342	438310;438639;439121;439472	-;-;-;-	1002	0	0	0	0	0	0	2	0	0	4	0	1	0	0	0	0	0	0	0	0	2	0	1	0
Afu1g01300-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	441786;442733	442684;443040	+;+	1207	162	74	125	40	194	436	180	185	193	140	376	515	145	89	50	309	287	181	176	134	75	119	290	232
Afu1g01310-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	443051;443676;444116;444510	443560;444068;444460;444743	-;-;-;-	1482	14	3	6	0	5	10	10	8	4	3	0	9	2	2	12	5	8	0	4	4	2	20	3	1
Afu1g01320-T	Chr1_A_fumigatus_Af293	444989	446455	-	1467	0	8	0	6	22	24	20	24	18	8	51	40	4	6	1	46	26	4	16	14	2	2	53	25
Afu1g01330-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	446742;447173;447373;447616;447942	447121;447324;447573;447848;448029	-;-;-;-;-	1054	436	265	294	134	262	244	266	224	305	142	224	142	260	305	265	210	248	210	219	204	240	124	222	215
Afu1g01340-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	448198;448309	448257;449748	+;+	1500	17	111	102	144	298	436	420	319	356	297	343	217	358	315	314	186	161	108	280	373	183	28	295	264
Afu1g01350-T	Chr1_A_fumigatus_Af293	450255	450941	+	687	353	341	440	249	236	339	300	278	271	249	277	184	353	368	376	220	274	261	204	283	365	184	217	288
Afu1g01360-T	Chr1_A_fumigatus_Af293	451136	451861	-	726	548	501	764	567	453	490	400	358	377	301	383	473	524	569	559	473	667	343	415	297	343	612	374	291
Afu1g01370-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	452052;452634	452580;452773	-;-	669	331	388	576	588	531	490	509	415	462	424	455	632	627	565	627	465	546	339	515	334	426	603	473	320
Afu1g01380-T	Chr1_A_fumigatus_Af293	453032	453946	-	915	2441	3686	3266	2162	2815	3823	3506	3124	3048	4447	3199	4119	3306	3247	3086	4438	4246	3795	3842	2288	3041	6467	3470	2268
Afu1g01390-T	Chr1_A_fumigatus_Af293	454910	456094	-	1185	294	575	433	248	632	732	775	647	745	520	743	528	851	764	790	588	433	346	683	786	588	255	635	608
Afu1g01400-T	Chr1_A_fumigatus_Af293	456376	456576	+	201	100	70	102	86	147	164	167	175	188	161	194	129	171	156	164	122	109	57	167	170	108	58	123	190
Afu1g01410-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	457495;457839;458023;458490;458848;459117	457763;457965;458385;458795;459069;459374	+;+;+;+;+;+	1545	360	484	410	126	334	320	404	359	374	272	283	221	623	561	519	217	365	198	248	409	251	187	242	263
Afu1g01420-T	Chr1_A_fumigatus_Af293	460988	462481	-	1494	14	2	2	2	2	4	2	0	2	0	4	4	5	4	3	2	0	1	2	0	10	0	4	0
Afu1g01430-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	463084;464127;464315;464625	464076;464263;464579;464962	-;-;-;-	1733	674	660	534	126	282	294	622	687	665	329	494	306	563	538	468	228	195	268	692	750	724	96	295	340
Afu1g01440-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	465834;466023	465981;466069	+;+	195	40	37	36	15	32	21	33	52	40	28	42	52	40	37	42	32	28	8	66	23	40	75	40	30
Afu1g01450-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	467133;467371;467571;467725	467327;467509;467679;468547	+;+;+;+	1266	2180	2067	2400	553	1148	1073	1885	1569	2015	502	1089	1359	2566	2245	2175	890	1299	485	1477	1056	1258	578	405	355
Afu1g01460-T	Chr1_A_fumigatus_Af293	468861	470323	-	1463	96	116	67	87	99	83	128	59	91	99	88	120	120	95	97	94	125	88	135	73	101	134	76	78
Afu1g01480-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	471047;471453;471622;471717;471914;472143;472288;472377;472574;472747;472919;473023;474440	471402;471574;471667;471808;472097;472242;472327;472523;472684;472871;472974;474386;474848	-;-;-;-;-;-;-;-;-;-;-;-;-	3152	24	22	22	38	29	41	18	14	20	30	56	33	43	40	54	36	37	28	35	13	10	72	42	4
Afu1g01490-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	474895;476269;481331	476223;481272;482069	+;+;+	7072	724	1004	1158	2669	1539	8423	1972	1282	1156	3818	2635	1185	1450	1147	3128	4919	2036	3481	356	1236	306	462	1227	1168
Afu1g01500-T	Chr1_A_fumigatus_Af293	482195	482934	+	740	63	68	56	86	42	50	34	54	42	40	40	58	54	71	75	56	42	50	40	25	31	92	58	28
Afu1g01520-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	483125;483427;483602;483811	483376;483554;483757;484978	-;-;-;-	1704	16	14	25	10	19	11	8	14	16	16	8	8	20	23	10	8	6	0	11	12	7	0	2	6
Afu1g01530-T	Chr1_A_fumigatus_Af293	485169	486696	+	1528	16152	6829	5928	6629	3550	3475	4041	3331	3999	2825	3013	3674	4965	5701	4519	3953	4203	4674	2171	1701	3824	3747	1757	999
Afu1g01540-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	486857;487318;487548;487880;488181	487259;487491;487829;488136;488384	-;-;-;-;-	1320	2172	841	942	1167	1098	1075	653	657	694	646	876	1017	890	888	774	1392	1515	1284	343	323	521	459	327	347
Afu1g01550-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	489006;490793	490710;491838	-;-	2751	722	1028	1043	636	1068	1108	1165	1231	1102	617	1127	756	1173	1614	1344	843	867	410	1394	1376	1211	618	888	911
Afu1g01560-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	492223;493463;493666	493410;493597;494504	+;+;+	2162	1229	2121	3332	1571	1848	1939	2451	1973	2966	1519	1550	1767	2522	2995	2644	1795	1882	1690	1635	1938	2369	1896	2257	1664
Afu1g01570-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	494505;495675	495618;496602	-;-	2042	406	597	679	606	422	498	601	607	466	394	524	535	554	579	429	445	523	421	704	508	617	897	505	536
Afu1g01580-T	Chr1_A_fumigatus_Af293	497181	497336	+	156	67	53	57	13	17	22	30	20	27	16	23	22	18	15	20	27	26	34	19	29	49	30	34	25
Afu1g01590-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	497339;498658;500032	498605;499950;500252	-;-;-	2781	407	1012	1264	891	1397	2004	1848	1692	1992	1396	1907	1101	1756	1639	1691	1650	1042	1260	1287	2327	1565	445	2626	2389
Afu1g01600-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	500803;501398;502702	501349;502640;502930	-;-;-	2019	4914	6249	4631	2643	3394	3470	4337	3611	4781	2345	2001	1943	7572	6747	7998	3388	3245	2468	4550	3027	2922	1570	2154	1807
Afu1g01610-T	Chr1_A_fumigatus_Af293	503947	504960	+	1014	478	765	1051	524	477	699	708	567	788	417	459	291	745	872	1068	603	498	518	501	671	675	375	650	622
Afu1g01620-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	506341;507075;507531	506498;507489;509276	+;+;+	2319	632	721	717	163	298	263	545	427	803	325	256	243	1006	989	952	253	229	197	522	683	793	251	233	143
Afu1g01630-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	510075;511073	511013;511213	-;-	1080	2037	2181	2476	604	704	531	1340	988	1620	413	498	563	2248	2129	2264	453	553	385	1409	1324	1807	770	515	451
Afu1g01640-T	Chr1_A_fumigatus_Af293	511963	513336	+	1374	7164	7164	7082	3344	3992	3450	4427	3908	5568	3294	2786	3791	6968	7894	8046	3519	4196	3618	4823	4735	6302	4764	4304	3277
Afu1g01650-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	513915;514116;514499	514052;514427;515287	+;+;+	1239	272	226	210	230	295	273	269	274	312	384	248	339	239	337	246	279	225	298	375	335	354	458	426	312
Afu1g01660-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	515889;517105	517052;517971	+;+	2031	289	317	306	499	432	849	519	486	400	752	609	513	425	431	296	585	445	413	342	432	366	628	704	564
Afu1g01670-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	518024;518384	518230;519577	+;+	1401	129	146	125	235	323	451	253	300	284	401	340	274	296	275	226	320	212	161	177	209	143	237	417	333
Afu1g01680-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	520194;520328	520260;521400	+;+	1140	11234	5120	5578	7362	4044	5013	4188	4197	3666	4311	5116	3914	4311	4318	4640	4155	4680	4691	2792	3738	4635	8020	4035	4184
Afu1g01690-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	521420;522063;523274	521948;523210;523981	-;-;-	2385	2429	2285	3417	2257	1984	1843	1911	1744	2499	1420	1372	1651	2047	2620	2146	1579	1754	1785	1376	1850	2408	1640	2454	1923
Afu1g01700-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	524155;527128	527047;527369	-;-	3135	1205	722	988	503	599	837	776	682	833	523	647	560	691	1011	942	546	511	500	806	1170	1028	389	950	869
Afu1g01710-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	527644;527793	527669;527919	+;+	153	33	20	18	13	7	7	10	5	3	11	3	3	16	13	9	9	7	11	8	11	10	15	6	3
Afu1g01720-T	Chr1_A_fumigatus_Af293	528067	531564	-	3498	2737	7241	6107	3429	6434	7413	8349	8001	8730	4974	5980	3744	9164	8228	7580	5891	4302	4621	3955	9447	6421	2348	5322	6242
Afu1g01730-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	532930;533892;534669	533818;534586;535122	-;-;-	2038	983	937	817	888	1010	1333	787	612	789	643	943	733	1231	1089	1149	771	734	713	645	860	711	423	645	644
Afu1g01740-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	536273;536536;537989;538201	536475;537910;538146;538318	-;-;-;-	1854	4234	5934	4871	5938	6503	6178	5272	4695	5639	6978	5534	5198	5586	6036	5696	7377	7285	6847	5328	5398	6324	8849	6168	6515
Afu1g01750-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	538463;538607;539039	538538;538984;540471	+;+;+	1887	723	879	1100	952	1241	1576	1155	1211	1260	1164	1343	845	1110	1304	1160	1070	802	1376	745	1606	1274	714	1122	1514
Afu1g01760-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	541112;541580	541514;542746	-;-	1570	4351	8767	7367	5832	8039	9531	10331	9870	10604	7141	7845	5614	12242	10908	10302	9599	6040	8418	5398	9926	8014	1712	7032	7253
Afu1g01770-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	543902;544260;544491	544194;544441;544870	+;+;+	855	1372	1148	961	544	744	854	850	714	760	638	777	511	874	907	859	754	721	708	496	640	672	654	645	721
Afu1g01780-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	545310;545657;546186	545598;546118;546460	+;+;+	1026	96	400	292	418	711	932	855	773	915	536	871	442	817	834	818	619	293	246	327	794	377	95	614	761
Afu1g01790-T	Chr1_A_fumigatus_Af293	546741	547406	+	666	2062	1992	1750	3545	2059	1759	1617	1453	1509	2118	1969	2663	1680	1615	1634	1934	2122	1752	2347	1309	1845	5524	2241	1712
Afu1g01812-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	547679;548029;548392;548966;549067;549296;549428	547977;548296;548886;549019;549247;549375;549975	-;-;-;-;-;-;-	1925	12441	15367	11137	8691	15028	10322	22506	19856	26398	7815	14168	13390	22646	18149	13822	12134	11465	8223	18850	11958	8165	2096	6466	7543
Afu1g01820-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	550560;551463	551407;552319	-;-	1705	138	183	99	44	116	106	167	155	147	39	157	132	202	154	207	70	98	25	218	164	73	10	42	122
Afu1g01830-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	553142;553260	553211;554202	+;+	1013	928	578	519	443	711	694	548	382	544	531	505	573	508	648	442	612	855	719	553	341	562	959	600	581
Afu1g01850-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	554338;554478;555486;556943;557033;557424	554424;555436;556870;556969;557367;557654	-;-;-;-;-;-	3024	746	1146	1163	916	1810	1920	1669	1540	1865	1145	1649	888	1826	1971	1927	1203	851	1020	1076	1840	1204	536	1101	1649
Afu1g01860-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	557857;558103;558230;558317;558565;558681;558893	558037;558140;558253;558509;558616;558840;559394	+;+;+;+;+;+;+	1150	594	852	714	529	531	647	595	598	559	542	553	446	712	942	644	673	550	662	346	565	640	330	452	546
Afu1g01870-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	559515;560423	560353;560599	+;+	1016	1364	2291	2679	3305	2696	2649	2521	2399	2488	2649	2655	2249	2459	2752	2702	2704	2467	2909	2861	2494	2705	2432	2612	2806
Afu1g01890-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	560926;561128;561537;561701	561079;561484;561647;562298	-;-;-;-	1220	837	478	412	368	417	975	733	928	425	826	1186	643	402	384	362	551	450	490	1011	581	446	708	852	1049
Afu1g01900-T	Chr1_A_fumigatus_Af293	562330	563353	-	1024	404	457	365	307	388	450	440	428	411	272	461	551	404	391	290	314	362	285	558	324	374	433	457	369
Afu1g01910-T	Chr1_A_fumigatus_Af293	564445	565725	+	1281	1463	1800	1753	1255	1778	1651	1999	1922	2161	1835	1839	2065	2273	2081	2152	2358	2115	1670	2573	1968	1714	1578	2327	1948
Afu1g01920-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	568120;568709;568888;569012;569393;569550	568659;568825;568955;569340;569485;569945	+;+;+;+;+;+	1543	357	1382	1724	346	594	734	1041	876	1201	376	459	486	1622	1537	1332	718	655	607	783	821	968	221	554	594
Afu1g01930-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	570738;571530	571459;572914	+;+	2107	344	416	366	244	467	442	424	345	510	236	319	375	474	412	422	343	329	246	314	412	353	188	370	384
Afu1g01940-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	573010;573269	573213;574947	+;+	1883	1479	1523	1828	716	1127	878	1199	1002	1462	590	723	951	1947	1869	2034	1051	1611	999	1169	809	1100	571	741	560
Afu1g01950-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	577211;577660;577932	577581;577863;578092	+;+;+	736	1366	1197	1241	2274	1675	2044	1476	1460	1208	1860	2008	2448	1093	1288	1293	1970	1876	1655	1664	1273	1792	2442	3044	2119
Afu1g01960-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	578684;580466;580788	580235;580730;583140	-;-;-	4170	2447	4520	3625	8634	11957	11187	6399	5715	6577	8457	10044	11136	5258	5917	5665	9486	9088	7599	7232	7550	8538	12118	16028	13354
Afu1g01970-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	584790;587284;587422;587970	587219;587363;587907;588649	+;+;+;+	3676	1854	2312	1933	1738	2493	2638	2695	2817	2902	2065	2729	1205	3055	2693	3004	1815	1212	1984	1880	3566	2487	894	1750	2886
Afu1g01980-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	589024;589136;589955	589089;589875;590269	+;+;+	1121	80	97	138	210	162	208	137	88	140	102	114	154	117	159	143	136	135	88	146	111	134	51	145	104
Afu1g01990-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	590274;590738;591883	590681;591816;592166	-;-;-	1771	296	1109	1246	1084	2101	1670	1210	1043	1524	1208	1079	1289	1338	1514	1437	1776	2239	1757	510	721	989	1120	1221	936
Afu1g02000-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	592338;592916;593297;593390;593591;593774;593920	592865;593234;593337;593539;593710;593861;595223	+;+;+;+;+;+;+	2550	332	468	466	317	631	561	667	719	614	344	627	504	874	760	752	414	414	264	755	617	386	152	343	573
Afu1g02010-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	595470;597347;597653	597288;597585;598510	-;-;-	2916	2782	3157	4329	3822	5324	5490	4291	4064	5102	3905	4160	3490	4888	5006	5067	4798	4385	4520	2725	3860	3793	2324	4226	4045
Afu1g02020-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	598541;599161;599268;599840;600049;600354	599092;599214;599738;599976;600273;600492	-;-;-;-;-;-	1578	454	2135	2584	1593	2340	2233	2517	2384	2385	1874	2640	1703	2817	3171	2865	2030	1417	2034	2760	3053	2862	1228	2033	2928
Afu1g02030-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	600493;600991;601246;602835	600911;601183;602773;603263	+;+;+;+	2569	9059	10131	8142	8619	12332	13419	10123	8575	11604	10375	9575	6779	11177	12018	10974	12561	9893	13601	5143	10230	9832	6599	9214	10872
Afu1g02040-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	603587;604151	604090;604435	-;-	789	2888	2230	2983	807	722	763	1243	1012	1427	536	634	762	2210	2118	2673	759	1151	737	1724	970	1389	525	468	437
Afu1g02050-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	604820;605484;607837	605426;607761;608263	-;-;-	3312	1982	1710	1463	1287	2205	2453	2143	2021	2220	1852	2256	1534	2631	2256	2400	1819	1557	1473	1601	2589	1719	1293	1749	2495
Afu1g02060-T	Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293;Chr1_A_fumigatus_Af293	608894;609037;609159;609472;609584;609729;610132;610489	608977;609112;609417;609527;609680;610080;610428;610635	+;+;+;+;+;+;+;+	1368	280	440	330	183	337	414	334	323	422	240	412	395	434	409	397	318	291	297	423	292	345	144	371	293
